ESTADO,MÊS,PRODUTO,REGIÃO,PREÇO PONDERADO POR MÊS,PREÇO MÁXIMO PONDERADO,PREÇO MÍNIMO PONDERADO
PARAIBA,2019-04-30,GLP,NORDESTE,67.92495119047618,69.11547619047619,66.77380952380952
RIO DE JANEIRO,2019-07-31,ETANOL HIDRATADO,SUDESTE,3.7338488215803944,4.067861731057765,3.438238794073519
RIO GRANDE DO SUL,2019-04-30,GNV,SUL,3.1793369369369375,3.183928528528529,3.1710096096096096
RONDONIA,2019-04-30,ÓLEO DIESEL,NORTE,3.817405380116959,4.008598596491228,3.67668187134503
RORAIMA,2019-04-30,GASOLINA COMUM,NORTE,4.1943,4.217433333333334,4.168
ESPIRITO SANTO,2019-02-28,ÓLEO DIESEL,SUDESTE,3.428440064589666,3.58571523556231,3.2838125
MARANHAO,2019-06-30,ETANOL HIDRATADO,NORDESTE,3.8071247272727278,3.937905333333333,3.652741818181818
MINAS GERAIS,2019-04-30,GLP,SUDESTE,69.82950000000002,75.41072789383786,64.52055577453687
RIO DE JANEIRO,2018-12-31,GLP,SUDESTE,65.16464414414413,71.91531531531533,60.21576576576577
RIO GRANDE DO NORTE,2019-03-31,GLP,NORDESTE,68.63002775693923,72.4681170292573,65.90772693173294
ALAGOAS,2019-04-30,ETANOL HIDRATADO,NORDESTE,3.606023272727273,3.855171151515152,3.4035220606060603
AMAPA,2019-05-31,ETANOL HIDRATADO,NORTE,3.9151612903225814,3.928709677419355,3.9016129032258067
PARAIBA,2019-05-31,GASOLINA COMUM,NORDESTE,4.431008324661811,4.532082726326743,4.349459937565037
PARANA,2019-04-30,ÓLEO DIESEL,SUL,3.3794914122137403,3.499536450381679,3.260134605597964
RIO DE JANEIRO,2019-08-31,ETANOL HIDRATADO,SUDESTE,3.7196313253012048,4.055587951807229,3.4182
RIO GRANDE DO NORTE,2019-01-31,GNV,NORDESTE,3.5064838709677417,3.5508299120234605,3.449349706744868
RONDONIA,2019-03-31,GLP,NORTE,78.13659875495189,87.92529711375212,73.72722127900396
ALAGOAS,2019-08-31,ETANOL HIDRATADO,NORDESTE,3.756740740740741,3.900259259259259,3.557462962962963
ESPIRITO SANTO,2019-01-31,GNV,SUDESTE,2.583918961447679,2.5893965381589297,2.577040912667191
ESPIRITO SANTO,2019-02-28,GASOLINA COMUM,SUDESTE,4.321798953201971,4.447918103448276,4.213275862068966
ESPIRITO SANTO,2019-04-30,GASOLINA COMUM,SUDESTE,4.517438218390804,4.6244864942528725,4.414019827586206
GOIAS,2019-02-28,ÓLEO DIESEL,CENTRO OESTE,3.477407011623547,3.6335798650168734,3.331939773153356
MATO GROSSO,2019-06-30,ÓLEO DIESEL S10,CENTRO OESTE,3.9951595797280595,4.17026390605686,3.761991182529872
RIO DE JANEIRO,2018-12-31,ÓLEO DIESEL S10,SUDESTE,3.6280311526479743,3.8744392523364484,3.3965825545171344
RIO DE JANEIRO,2019-02-28,ÓLEO DIESEL,SUDESTE,3.479248207255343,3.6714865719910006,3.2965836614173227
RIO DE JANEIRO,2019-06-30,GLP,SUDESTE,64.49958719879518,70.49329317269073,59.479828815261044
SERGIPE,2019-04-30,GLP,NORDESTE,68.55136666666667,73.73846153846154,64.42307692307692
BAHIA,2019-06-30,GASOLINA COMUM,NORDESTE,4.642407979598551,4.8371673412306695,4.486322918723264
BAHIA,2019-07-31,ÓLEO DIESEL S10,NORDESTE,3.667010752688173,3.8787916394829036,3.471116008215537
CEARA,2019-05-31,ÓLEO DIESEL,NORDESTE,3.87376019265233,3.9220299059139787,3.8286346326164873
DISTRITO FEDERAL,2018-12-31,ÓLEO DIESEL,CENTRO OESTE,3.698,3.8989999999999996,3.397
ESPIRITO SANTO,2019-01-31,ÓLEO DIESEL,SUDESTE,3.416045178633368,3.5722389004509187,3.2660310440513354
MARANHAO,2019-06-30,GNV,NORDESTE,0.11663333333333334,0.11663333333333334,0.11663333333333334
MINAS GERAIS,2019-07-31,ETANOL HIDRATADO,SUDESTE,2.915964756697649,3.1276831273920176,2.785256336796063
PARANA,2019-05-31,ÓLEO DIESEL S10,SUL,3.538499698522761,3.7105058572720613,3.3919462939833753
RIO GRANDE DO SUL,2019-06-30,GNV,SUL,3.304301822916666,3.31185078125,3.291279427083333
AMAZONAS,2019-05-31,ETANOL HIDRATADO,NORTE,3.4396177253076154,3.613857665447289,3.2795078150981043
AMAZONAS,2019-06-30,GASOLINA COMUM,NORTE,4.628961643835616,4.683553881278539,4.472518721461188
PARA,2019-06-30,ÓLEO DIESEL,NORTE,3.95187886977887,4.068546764946764,3.8003362817362816
SANTA CATARINA,2019-02-28,ÓLEO DIESEL S10,SUL,3.4600285252605194,3.657182495712967,3.265629798179659
SAO PAULO,2018-12-31,ÓLEO DIESEL S10,SUDESTE,3.4428909235668796,3.73559713375796,3.187450636942675
SAO PAULO,2019-07-31,GNV,SUDESTE,2.7755917734892237,2.847169742217213,2.6957591210029572
PARA,2018-12-31,ETANOL HIDRATADO,NORTE,3.7852857142857146,3.9792857142857145,3.6806734693877554
RIO GRANDE DO NORTE,2019-01-31,ÓLEO DIESEL,NORDESTE,3.53720476858345,3.6815973352033664,3.4222776998597473
RIO GRANDE DO SUL,2019-03-31,GASOLINA COMUM,SUL,4.458057513223571,4.57764571258288,4.340552633539447
AMAPA,2019-08-31,ÓLEO DIESEL,NORTE,4.1232500000000005,4.55,3.99
AMAZONAS,2019-04-30,GNV,NORTE,1.0593333333333332,1.0593333333333332,1.0593333333333332
DISTRITO FEDERAL,2019-02-28,ÓLEO DIESEL,CENTRO OESTE,3.665892857142857,3.9065000000000003,3.4003928571428577
PARA,2018-12-31,GASOLINA COMUM,NORTE,4.581837606837608,4.74476923076923,4.454008547008547
PARAIBA,2019-02-28,ÓLEO DIESEL S10,NORDESTE,3.538503534861044,3.7269453924914675,3.4000638712823017
PIAUI,2019-04-30,ÓLEO DIESEL S10,NORDESTE,3.756481818181818,4.100096753246754,3.6219296536796537
RIO GRANDE DO NORTE,2019-02-28,GLP,NORDESTE,68.1020830564784,71.93023255813954,64.60132890365449
SANTA CATARINA,2018-12-31,GLP,SUL,70.89392000000001,73.545,68.67099999999999
SAO PAULO,2019-06-30,GLP,SUDESTE,67.40408282530319,73.40587905604718,61.65521566699443
TOCANTINS,2019-04-30,GNV,NORTE,1.6328666666666667,1.6328666666666667,1.6328666666666667
MINAS GERAIS,2018-12-31,GLP,SUDESTE,70.59370472440942,75.35275590551178,65.68175196850395
PARAIBA,2019-03-31,ÓLEO DIESEL,NORDESTE,3.5090658151114957,3.638043515912535,3.396679151331457
RIO DE JANEIRO,2019-05-31,ETANOL HIDRATADO,SUDESTE,4.008694005166331,4.435759608114919,3.6528764963457654
SERGIPE,2019-03-31,GNV,NORDESTE,3.6836385199240986,3.698820683111954,3.6508633776091077
AMAPA,2019-01-31,ÓLEO DIESEL S10,NORTE,4.508560117302053,4.673768328445748,4.259354838709677
CEARA,2019-02-28,ÓLEO DIESEL,NORDESTE,3.7256141625615764,3.797943349753694,3.637638054187192
DISTRITO FEDERAL,2019-03-31,ÓLEO DIESEL,CENTRO OESTE,3.6792903225806453,3.877064516129032,3.454483870967742
RIO GRANDE DO NORTE,2019-01-31,ÓLEO DIESEL S10,NORDESTE,3.6827994489725637,3.834963838824475,3.534545861554356
RIO GRANDE DO NORTE,2019-03-31,GASOLINA COMUM,NORDESTE,4.29852587545282,4.388662152837674,4.1609950836639635
SAO PAULO,2019-03-31,GASOLINA COMUM,SUDESTE,4.091578190064582,4.391766644208174,3.8621047179268055
TOCANTINS,2019-03-31,ETANOL HIDRATADO,NORTE,3.713078303850156,3.889030306971904,3.504004812695109
ACRE,2019-04-30,ETANOL HIDRATADO,NORTE,3.9235246212121213,4.1486136363636374,3.668556818181818
MATO GROSSO,2019-05-31,GLP,CENTRO OESTE,96.37285738539896,105.79625127334465,91.37691001697792
PERNAMBUCO,2019-01-31,ÓLEO DIESEL S10,NORDESTE,3.4887565275360175,3.6546293840968858,3.3644679085959774
RIO GRANDE DO NORTE,2019-04-30,ÓLEO DIESEL S10,NORDESTE,3.820068367346939,3.9105927437641723,3.7074297052154193
RONDONIA,2019-01-31,GLP,NORTE,77.85592529711374,86.3401245048104,74.00316921335597
SAO PAULO,2019-01-31,ÓLEO DIESEL S10,SUDESTE,3.4458908649049653,3.7298198869304957,3.1910579007955797
TOCANTINS,2018-12-31,ÓLEO DIESEL S10,NORTE,3.553933333333333,4.009644444444445,3.297111111111111
BAHIA,2019-01-31,ETANOL HIDRATADO,NORDESTE,3.3952954949263625,3.5580745054684733,3.187965728274174
PARAIBA,2019-04-30,ÓLEO DIESEL,NORDESTE,3.588775675675676,3.706650450450451,3.4773783783783783
BAHIA,2019-04-30,GLP,NORDESTE,62.2048867132867,66.2988677988678,58.84442224442226
MATO GROSSO,2019-08-31,ÓLEO DIESEL,CENTRO OESTE,3.88113829787234,4.016085106382979,3.715617021276596
MINAS GERAIS,2019-01-31,GASOLINA COMUM,SUDESTE,4.60766279555243,4.772522314757846,4.483865518150654
ALAGOAS,2019-06-30,GASOLINA COMUM,NORDESTE,4.702311143695014,4.925654740957967,4.497968426197459
CEARA,2019-07-31,ETANOL HIDRATADO,NORDESTE,3.740486294416243,3.874738169313902,3.624179859177992
DISTRITO FEDERAL,2019-06-30,GASOLINA COMUM,CENTRO OESTE,4.3265666666666664,4.737566666666666,4.080333333333334
PERNAMBUCO,2019-06-30,GLP,NORDESTE,66.70361010101011,69.74868686868686,64.7329292929293
RIO DE JANEIRO,2019-04-30,ÓLEO DIESEL,SUDESTE,3.5512750084774507,3.720195049169209,3.415329162427942
SERGIPE,2019-04-30,GASOLINA COMUM,NORDESTE,4.461021596244132,4.60331924882629,4.3118070422535215
TOCANTINS,2019-04-30,ETANOL HIDRATADO,NORTE,3.7677308333333333,3.9552700000000005,3.573078
TOCANTINS,2019-07-31,GASOLINA COMUM,NORTE,4.622349929873773,4.862093267882188,4.477551192145862
AMAZONAS,2019-01-31,ÓLEO DIESEL S10,NORTE,3.812292228120321,4.0271994011161025,3.668764938069961
AMAZONAS,2019-05-31,GNV,NORTE,1.0951612903225805,1.0951612903225805,1.0951612903225805
BAHIA,2019-07-31,GNV,NORDESTE,3.0658951612903227,3.1908786962365587,2.952926747311828
MARANHAO,2019-03-31,GLP,NORDESTE,71.9106572580645,79.58731389578162,68.82062655086848
MATO GROSSO,2019-07-31,GLP,CENTRO OESTE,95.70162784380305,104.8478777589134,89.73514431239389
PARA,2019-07-31,GLP,NORTE,76.77581985756179,85.13364055299536,73.478508588186
PARAIBA,2018-12-31,GLP,NORDESTE,67.53567857142858,69.67857142857143,65.625
PARAIBA,2019-05-31,ÓLEO DIESEL,NORDESTE,3.688230456262714,3.8058741644870673,3.6027724498692244
PARANA,2019-04-30,ÓLEO DIESEL S10,SUL,3.4613373944786683,3.6524692904403384,3.3066038558065247
PERNAMBUCO,2019-04-30,GLP,NORDESTE,65.8743802020202,68.7328,64.92323232323231
ALAGOAS,2019-05-31,ÓLEO DIESEL S10,NORDESTE,3.9007987343725885,4.044605803364717,3.7853233523691925
ALAGOAS,2019-06-30,ÓLEO DIESEL,NORDESTE,3.8157183254344393,3.9417935229067935,3.6736448657187992
BAHIA,2018-12-31,GNV,NORDESTE,3.020714285714286,3.090714285714286,2.9764285714285714
ESPIRITO SANTO,2019-07-31,ÓLEO DIESEL,SUDESTE,3.561349193548387,3.709075268817204,3.435099193548387
ESPIRITO SANTO,2019-08-31,ETANOL HIDRATADO,SUDESTE,3.5357530864197533,3.7057530864197537,3.358234567901235
PARANA,2019-07-31,GASOLINA COMUM,SUL,4.204674905511118,4.395466168585743,4.0630561659488444
RIO DE JANEIRO,2019-08-31,GNV,SUDESTE,3.2108761904761907,3.3064857142857145,3.1214476190476197
RIO GRANDE DO NORTE,2019-05-31,ETANOL HIDRATADO,NORDESTE,3.7339520035718268,3.859843062841835,3.6486661457751977
RONDONIA,2019-08-31,ÓLEO DIESEL,NORTE,3.774233333333333,3.947683333333333,3.5995500000000002
SAO PAULO,2019-01-31,GNV,SUDESTE,2.1262386485246902,2.191007338327472,2.075659532181623
SERGIPE,2019-08-31,GNV,NORDESTE,3.7190000000000003,3.7489999999999997,3.689
SERGIPE,2019-08-31,ÓLEO DIESEL,NORDESTE,3.543181818181818,3.697772727272727,3.408681818181818
MINAS GERAIS,2019-04-30,ÓLEO DIESEL S10,SUDESTE,3.7466451636258338,3.9350527222704885,3.5987583405734136
PARAIBA,2019-07-31,GLP,NORDESTE,68.17011612903225,70.06803519061584,65.58592375366568
PERNAMBUCO,2019-02-28,GASOLINA COMUM,NORDESTE,4.1974291271487845,4.339601844991108,4.119745406046235
PERNAMBUCO,2019-05-31,GLP,NORDESTE,66.48660684261974,69.29579667644184,65.05415444770283
PIAUI,2019-03-31,GASOLINA COMUM,NORDESTE,4.456623339658444,4.565225806451613,4.30301944971537
RIO DE JANEIRO,2019-04-30,ETANOL HIDRATADO,SUDESTE,3.9209957785354765,4.31044870920604,3.532386410131515
RORAIMA,2019-03-31,GLP,NORTE,84.40593548387096,85.2258064516129,82.48387096774195
RORAIMA,2019-07-31,GASOLINA COMUM,NORTE,4.014903225806451,4.099354838709678,3.9741935483870967
ALAGOAS,2019-05-31,GNV,NORDESTE,3.2364168081494054,3.2494966044142615,3.2271621392190153
MATO GROSSO,2018-12-31,GASOLINA COMUM,CENTRO OESTE,4.556139240506329,4.768113924050633,4.3797721518987345
MATO GROSSO,2019-06-30,GASOLINA COMUM,CENTRO OESTE,4.4781395373291275,4.611713144058886,4.30495141955836
PARANA,2018-12-31,GNV,SUL,3.12,3.12,3.12
AMAPA,2019-02-28,GLP,NORTE,77.78587142857143,81.54285714285714,73.0
BAHIA,2019-02-28,GASOLINA COMUM,NORDESTE,4.461618342309992,4.64865632213388,4.274301508933914
CEARA,2019-02-28,GNV,NORDESTE,3.4470338983050848,3.5271077481840196,3.387150121065375
ESPIRITO SANTO,2019-06-30,GLP,SUDESTE,64.913,68.81942028985506,60.94622028985507
RORAIMA,2019-04-30,ÓLEO DIESEL S10,NORTE,3.709966666666667,3.8253333333333335,3.628
CEARA,2018-12-31,ETANOL HIDRATADO,NORDESTE,3.507186868686868,3.621762626262626,3.3738333333333332
DISTRITO FEDERAL,2019-06-30,GLP,CENTRO OESTE,73.4776,95.0,65.0
ESPIRITO SANTO,2019-03-31,ETANOL HIDRATADO,SUDESTE,3.5452196002020635,3.705794905102114,3.397749079887422
MARANHAO,2019-04-30,GLP,NORDESTE,70.36948212560387,75.29289855072463,68.8831304347826
MARANHAO,2019-07-31,ÓLEO DIESEL,NORDESTE,3.64528730563936,3.7702664191227657,3.54490879554421
PIAUI,2019-07-31,ÓLEO DIESEL,NORDESTE,3.6671853971557407,3.7701080471730832,3.564540062434964
RIO GRANDE DO NORTE,2019-06-30,GASOLINA COMUM,NORDESTE,4.579077248677249,4.696761728395062,4.476752028218695
RIO GRANDE DO SUL,2019-08-31,GNV,SUL,3.441055555555556,3.4451666666666667,3.4295555555555555
RONDONIA,2019-05-31,ÓLEO DIESEL,NORTE,3.9023477068246653,4.089731841123546,3.7554340574939653
SANTA CATARINA,2019-05-31,ETANOL HIDRATADO,SUL,3.6751646055278258,3.877135103926096,3.419234895328913
ACRE,2019-02-28,ÓLEO DIESEL,NORTE,4.364855136436596,4.556757624398074,4.218459069020867
ALAGOAS,2019-08-31,GASOLINA COMUM,NORDESTE,4.5485263157894735,4.688473684210527,4.243666666666667
AMAZONAS,2019-02-28,ETANOL HIDRATADO,NORTE,3.2369026610644256,3.493695028011204,3.060703781512605
BAHIA,2019-02-28,ÓLEO DIESEL,NORDESTE,3.500978045615951,3.670914913957935,3.353102157880361
MATO GROSSO DO SUL,2019-04-30,ÓLEO DIESEL S10,CENTRO OESTE,3.756082852143482,3.9129394575678043,3.5939974628171485
PARAIBA,2019-07-31,ÓLEO DIESEL,NORDESTE,3.570899193548387,3.6587186724565757,3.5124686724565755
RIO GRANDE DO SUL,2018-12-31,GASOLINA COMUM,SUL,4.510925824175824,4.641854395604396,4.39692032967033
RORAIMA,2019-03-31,ÓLEO DIESEL,NORTE,3.5538709677419353,3.673225806451613,3.4890322580645154
SANTA CATARINA,2019-01-31,GLP,SUL,70.83914032258063,73.5974193548387,68.3991935483871
SAO PAULO,2019-02-28,GASOLINA COMUM,SUDESTE,4.008913527874563,4.325198532229962,3.7830221080139363
PARANA,2019-03-31,GLP,SUL,70.25488793299529,75.60681553631875,64.66050226783156
SANTA CATARINA,2019-07-31,ETANOL HIDRATADO,SUL,3.5561715949820782,3.7681044314108827,3.2885702183121532
SANTA CATARINA,2019-07-31,GLP,SUL,70.70687899987044,73.77144060111412,67.99161808524418
SANTA CATARINA,2019-08-31,ÓLEO DIESEL,SUL,3.4045196078431377,3.531607843137255,3.271931372549019
TOCANTINS,2019-04-30,GLP,NORTE,77.93717868480726,85.36848072562358,72.09705215419501
ALAGOAS,2019-07-31,ETANOL HIDRATADO,NORDESTE,3.73591114262082,3.985797471345858,3.5577379179959823
BAHIA,2019-06-30,GLP,NORDESTE,62.905431216931206,66.71898078529657,59.29243107769425
MINAS GERAIS,2019-08-31,ETANOL HIDRATADO,SUDESTE,2.8876081081081084,3.0896368243243244,2.7642466216216213
PARANA,2019-01-31,GLP,SUL,70.33617056872265,75.40845792670224,65.06431966411871
PERNAMBUCO,2019-01-31,GNV,NORDESTE,1.9744516129032257,1.9744516129032257,1.9744516129032257
PERNAMBUCO,2019-04-30,ÓLEO DIESEL,NORDESTE,3.6630740740740735,3.7529703703703707,3.598303703703704
RIO GRANDE DO SUL,2019-02-28,ETANOL HIDRATADO,SUL,3.953576295045044,4.111531933719434,3.8063839285714276
RONDONIA,2019-03-31,ÓLEO DIESEL,NORTE,3.783759444540279,3.9548754528204233,3.6482680696912198
RONDONIA,2019-04-30,GASOLINA COMUM,NORTE,4.643291397849463,4.7857858260019555,4.5454676441837725
AMAZONAS,2019-02-28,ÓLEO DIESEL,NORTE,3.670448317307692,3.843241758241758,3.5621902472527474
BAHIA,2019-05-31,GNV,NORDESTE,2.971550841514726,3.1080785413744745,2.867563113604488
ESPIRITO SANTO,2019-06-30,ÓLEO DIESEL,SUDESTE,3.6199916292974588,3.736339461883408,3.501843348281016
MARANHAO,2019-07-31,GLP,NORDESTE,70.84728798503973,73.57303412809723,69.02844319775595
MATO GROSSO,2019-08-31,GLP,CENTRO OESTE,94.88435789473685,103.10526315789475,87.68421052631578
RIO GRANDE DO SUL,2019-07-31,ÓLEO DIESEL,SUL,3.479357331246558,3.611869605541548,3.358668347679912
SAO PAULO,2019-02-28,GNV,SUDESTE,2.3456759708737867,2.4173228155339808,2.261637656033287
ACRE,2019-02-28,GLP,NORTE,80.06360714285714,86.82539682539682,74.7037037037037
BAHIA,2019-07-31,ÓLEO DIESEL,NORDESTE,3.595233307609199,3.7645768482790554,3.427227349899676
MINAS GERAIS,2019-07-31,ÓLEO DIESEL,SUDESTE,3.586904113799757,3.7482789323588173,3.455451851978347
PARANA,2019-07-31,ETANOL HIDRATADO,SUL,2.816941855834329,2.999086489013558,2.690741416030337
PERNAMBUCO,2019-03-31,GNV,NORDESTE,2.2798684210526314,2.281109932088285,2.27841935483871
RIO GRANDE DO SUL,2019-07-31,GASOLINA COMUM,SUL,4.575383879903492,4.717442587793763,4.427303547493521
RORAIMA,2019-08-31,ÓLEO DIESEL S10,NORTE,3.555,3.7,3.47
CEARA,2019-07-31,ÓLEO DIESEL S10,NORDESTE,3.7644068268474244,3.9049347273497554,3.62475376747564
MINAS GERAIS,2019-01-31,ÓLEO DIESEL S10,SUDESTE,3.5753642671042587,3.783677692850253,3.426225273855277
MINAS GERAIS,2019-02-28,GLP,SUDESTE,70.08769178852644,75.19154949381327,64.91684055118108
PERNAMBUCO,2019-02-28,ÓLEO DIESEL,NORDESTE,3.6303409090909087,3.7292654220779227,3.5820974025974026
PIAUI,2018-12-31,ETANOL HIDRATADO,NORDESTE,3.3368723404255323,3.4259361702127658,3.229340425531915
RIO GRANDE DO SUL,2019-07-31,GNV,SUL,3.292185147849462,3.2953702956989246,3.284153897849462
RONDONIA,2018-12-31,ÓLEO DIESEL S10,NORTE,3.7983000000000002,4.011,3.6015333333333333
RONDONIA,2019-04-30,ÓLEO DIESEL S10,NORTE,3.8988601545253863,4.128517218543046,3.7499433774834445
RONDONIA,2019-08-31,GASOLINA COMUM,NORTE,4.473225352112676,4.777169014084507,4.292267605633803
RORAIMA,2019-02-28,ÓLEO DIESEL S10,NORTE,3.5260714285714285,3.7214285714285715,3.4178571428571427
CEARA,2019-04-30,ÓLEO DIESEL,NORDESTE,3.8082015712682384,3.8748518518518518,3.7511937149270485
GOIAS,2019-02-28,ÓLEO DIESEL S10,CENTRO OESTE,3.614015203511572,3.7820345171588188,3.4489484038308063
GOIAS,2019-05-31,ÓLEO DIESEL,CENTRO OESTE,3.675922848416384,3.8152042592360154,3.5650981548889167
GOIAS,2019-07-31,GLP,CENTRO OESTE,70.97438848587743,74.37675567217164,67.268603179503
PARA,2019-03-31,GLP,NORTE,77.1508506444793,85.69890199822682,72.63452226693036
PARANA,2019-03-31,ÓLEO DIESEL,SUL,3.3319877303698484,3.46559024966686,3.202774193548387
PARANA,2019-08-31,GNV,SUL,3.4172499999999997,3.4172499999999997,3.4172499999999997
PERNAMBUCO,2018-12-31,ÓLEO DIESEL S10,NORDESTE,3.485514619883041,3.657035087719298,3.351432748538011
PERNAMBUCO,2019-03-31,GLP,NORDESTE,65.84064985337244,68.77653958944282,64.99393939393939
RIO GRANDE DO SUL,2019-01-31,GLP,SUL,70.2030708479507,75.72077522033027,65.16529819457516
RIO GRANDE DO SUL,2019-03-31,ÓLEO DIESEL,SUL,3.4232247674278122,3.5482422616890172,3.3106770810680195
RIO GRANDE DO SUL,2019-04-30,GLP,SUL,69.85894937611407,75.8242406417112,64.84751871657754
SAO PAULO,2019-05-31,ÓLEO DIESEL S10,SUDESTE,3.6460203059735297,3.885177157666952,3.441261617432439
ACRE,2018-12-31,GLP,NORTE,80.85151851851852,83.22222222222221,76.4074074074074
DISTRITO FEDERAL,2019-06-30,ÓLEO DIESEL S10,CENTRO OESTE,3.8609999999999998,4.176333333333333,3.6022
PARAIBA,2019-06-30,ETANOL HIDRATADO,NORDESTE,3.6572719819819826,3.7492511711711716,3.56555099099099
PIAUI,2018-12-31,ÓLEO DIESEL S10,NORDESTE,3.691238095238095,3.831825396825397,3.558555555555556
SANTA CATARINA,2019-03-31,ÓLEO DIESEL,SUL,3.401259417273673,3.5345635796045785,3.3008104058272627
SAO PAULO,2019-02-28,ÓLEO DIESEL,SUDESTE,3.3353111026904125,3.542376864514794,3.163931292845086
SAO PAULO,2019-05-31,ÓLEO DIESEL,SUDESTE,3.537293618617421,3.7129314296659266,3.3843871686006617
AMAPA,2018-12-31,GLP,NORTE,77.5996,81.0,74.2
ESPIRITO SANTO,2019-03-31,GASOLINA COMUM,SUDESTE,4.392355672969967,4.527527808676307,4.298447719688543
MATO GROSSO,2019-01-31,ETANOL HIDRATADO,CENTRO OESTE,2.7479155799588195,2.874334086963543,2.5980536557794016
MINAS GERAIS,2019-04-30,ETANOL HIDRATADO,SUDESTE,3.198927779659104,3.390075177785303,3.0341951010272035
MINAS GERAIS,2019-05-31,GASOLINA COMUM,SUDESTE,4.888096128813483,5.041983854559774,4.730591485358625
RIO DE JANEIRO,2019-04-30,GNV,SUDESTE,3.1920642975206617,3.3238603856749314,3.071608815426997
SAO PAULO,2019-02-28,GLP,SUDESTE,67.4679443913679,73.35783796504438,61.833386605035415
AMAPA,2019-03-31,ETANOL HIDRATADO,NORTE,0.23161290322580644,0.23161290322580644,0.23161290322580644
RORAIMA,2019-04-30,GLP,NORTE,84.54796666666667,85.33333333333331,83.11666666666666
ACRE,2019-08-31,ÓLEO DIESEL,NORTE,4.351368421052632,4.471315789473685,4.156052631578947
CEARA,2019-04-30,GASOLINA COMUM,NORDESTE,4.670448391013965,4.719894990892533,4.575973011536126
PARANA,2019-06-30,ETANOL HIDRATADO,SUL,2.90920750334971,3.095035328271551,2.768096129224356
PIAUI,2019-07-31,GLP,NORDESTE,68.1299977753059,68.61902113459399,66.31805710048201
SANTA CATARINA,2019-05-31,ÓLEO DIESEL,SUL,3.534514231499051,3.6685023287907534,3.41860376056581
SERGIPE,2019-08-31,GLP,NORDESTE,69.5,75.23076923076924,65.96153846153845
CEARA,2019-06-30,GLP,NORDESTE,73.52362111959287,76.99185750636133,69.99949109414759
ESPIRITO SANTO,2019-03-31,ÓLEO DIESEL S10,SUDESTE,3.588332092638544,3.736055949426917,3.4634122651542008
SAO PAULO,2019-05-31,GNV,SUDESTE,2.554691787575715,2.6087250316946053,2.488282715875475
ACRE,2019-07-31,ÓLEO DIESEL S10,NORTE,4.485319093286835,4.630802092414996,4.322955536181342
AMAZONAS,2019-01-31,GASOLINA COMUM,NORTE,4.107683356965615,4.325752038284296,3.9727951081176887
GOIAS,2019-04-30,ETANOL HIDRATADO,CENTRO OESTE,3.01779443016281,3.169334618680377,2.8478764638674665
MATO GROSSO DO SUL,2019-07-31,GNV,CENTRO OESTE,2.9349677419354836,2.9560322580645164,2.914870967741935
PARA,2019-05-31,GLP,NORTE,76.65666417569642,84.8190310125794,72.18798522024329
PARANA,2019-02-28,GLP,SUL,70.2520772594752,75.47745857925052,65.04608547251654
PARANA,2019-03-31,GNV,SUL,1.5328243727598565,1.55826523297491,1.5139999999999998
PIAUI,2019-05-31,ETANOL HIDRATADO,NORDESTE,3.759235325224749,3.8855692755156004,3.5814524061343205
RORAIMA,2019-02-28,GASOLINA COMUM,NORTE,3.8168928571428564,3.872857142857143,3.783571428571428
SERGIPE,2019-03-31,GASOLINA COMUM,NORDESTE,4.343688172043011,4.484154377880184,4.2069293394777265
ACRE,2019-05-31,GASOLINA COMUM,NORTE,5.132269644334161,5.211505376344086,5.03778329197684
AMAZONAS,2019-08-31,ETANOL HIDRATADO,NORTE,3.374690476190476,3.454047619047619,3.3111904761904762
CEARA,2019-04-30,ETANOL HIDRATADO,NORDESTE,3.721645527638191,3.82654093802345,3.627236415410385
PARA,2019-01-31,GLP,NORTE,77.21479886148008,86.13742985183092,72.68238523961404
RIO DE JANEIRO,2019-03-31,ÓLEO DIESEL S10,SUDESTE,3.6808592693957247,3.939515044306861,3.460115414782304
RIO GRANDE DO NORTE,2019-02-28,GASOLINA COMUM,NORDESTE,4.090214856230032,4.18656675034231,3.986248288452761
SAO PAULO,2019-06-30,ETANOL HIDRATADO,SUDESTE,2.6316921822253407,2.9157998729904078,2.4452586450081872
SERGIPE,2019-02-28,GASOLINA COMUM,NORDESTE,4.186158163265306,4.340739795918368,4.099301870748299
TOCANTINS,2018-12-31,GASOLINA COMUM,NORTE,4.585065217391303,4.946586956521739,4.437152173913043
AMAPA,2019-05-31,ÓLEO DIESEL,NORTE,4.193159392789373,4.454217267552182,4.006323529411764
CEARA,2019-05-31,GNV,NORDESTE,3.5421533580116344,3.5666821787414067,3.4932310946589107
ESPIRITO SANTO,2019-05-31,ETANOL HIDRATADO,SUDESTE,3.7538506442964628,3.916111389777739,3.599552884199602
MARANHAO,2019-05-31,ÓLEO DIESEL S10,NORDESTE,3.773786221039796,3.897979769426893,3.6542816760891252
RIO GRANDE DO NORTE,2019-02-28,ÓLEO DIESEL,NORDESTE,3.499734608487747,3.625274058577406,3.3912189181111776
RIO GRANDE DO NORTE,2019-04-30,GASOLINA COMUM,NORDESTE,4.510015441959531,4.5654168264110755,4.452545686900958
RORAIMA,2019-03-31,GASOLINA COMUM,NORTE,3.9302258064516136,3.9535483870967743,3.896774193548387
RORAIMA,2019-06-30,ETANOL HIDRATADO,NORTE,3.7494000000000005,3.7969999999999997,3.7110000000000007
